split,entry_dt,exit_dt,entry_spot,exit_spot,strike,dte_entry,entry_iv_pct,entry_rv_pct,entry_ivr,ml_prob,entry_straddle,exit_straddle,straddle_pnl,hedge_pnl,costs,realized_pnl,exit_reason,duration_mins,hedge_count,hedge_revert,hedge_sl,er_entry,cumulative_pnl
TRAIN,2025-04-01 11:18:00,2025-04-01 12:46:00,23257.3,23212.6,23250,2,15.347864,18.13365460544229,6.040891145609487,0.6248517959896616,220.4,216.65,-243.75,-602.7499999999997,120,-966.4999999999997,theta_bleed,88.0,1,1,0,0.2266144814090012,-21675.500000000022
TRAIN,2025-04-03 09:32:00,2025-04-03 09:38:00,23225.6,23242.15,23250,7,18.8454645,26.268392163266398,7.417540293095372,0.6625648280596124,93.0,80.1,-838.5000000000003,0.0,120,-958.5000000000003,max_drawdown,6.0,0,0,0,0.31819480148527557,-22634.000000000022
TRAIN,2025-04-04 09:31:00,2025-04-04 10:59:00,23054.0,22999.15,23050,6,13.9554705,22.247245679842255,5.492847615555129,0.9107311343866248,309.04999999999995,274.6,-2239.2499999999955,-3485.0,120,-5844.249999999995,theta_bleed,88.0,5,3,0,0.5627414508513232,-28478.25000000002
TRAIN,2025-04-07 09:30:00,2025-04-07 10:40:00,22087.95,21969.4,22100,3,40.391324999999995,43.42761684557103,15.89795150334503,0.8331896876638251,558.85,610.2,3337.7500000000014,7225.749999999999,120,10443.5,vega_win,70.0,8,5,1,0.6139441083261332,-18034.75000000002
TRAIN,2025-04-08 09:30:00,2025-04-08 09:57:00,22539.05,22403.95,22550,2,29.705291,56.99064177071597,11.691948102983789,0.8908704765969501,312.65,345.45,2132.000000000001,-917.9999999999993,120,1094.0000000000016,vega_win,27.0,1,1,0,0.5805882352941065,-16940.75000000002
TRAIN,2025-04-08 09:58:00,2025-04-08 10:37:00,22415.5,22309.15,22400,2,33.317799,58.462312262331636,13.113824631902956,0.8367227055073839,346.3,376.0,1930.4999999999993,599.7500000000003,120,2410.2499999999995,vega_win,39.0,1,0,0,0.31167537963654596,-14530.500000000018
TRAIN,2025-04-11 09:33:00,2025-04-11 11:01:00,22778.45,22819.4,22800,6,19.4915555,53.582882067197545,7.671840526740784,0.6476551973143072,463.5,448.04999999999995,-1004.250000000003,-2409.500000000001,120,-3533.7500000000036,theta_bleed,88.0,3,2,0,0.6705089554885596,-18064.250000000022
TRAIN,2025-04-21 09:31:00,2025-04-21 10:50:00,23964.25,24086.85,23950,3,18.431644,28.52637888512263,7.254661302616848,0.8712013004049359,333.5,286.05,-3084.249999999999,1258.0000000000011,120,-1946.249999999998,max_drawdown,79.0,2,1,0,0.22770283873565705,-20010.50000000002
TRAIN,2025-04-22 09:56:00,2025-04-22 11:24:00,24167.95,24202.3,24150,2,13.8189475,13.582277529133696,5.439112412932012,0.8501380745051332,209.89999999999998,203.95,-386.74999999999926,544.4999999999998,120,37.75000000000051,theta_bleed,88.0,1,1,0,0.1766685361749795,-19972.75000000002
TRAIN,2025-04-24 09:52:00,2025-04-24 09:54:00,24262.45,24287.7,24250,7,14.574201500000001,14.358696296742988,5.736379003337436,0.9304417606474088,72.4,90.8,1195.9999999999995,0.0,120,1075.9999999999995,gamma_win,2.0,0,0,0,0.12202097235462188,-18896.75000000002
TRAIN,2025-04-24 09:56:00,2025-04-24 09:58:00,24263.35,24279.5,24250,7,14.595981,14.931200948187993,5.744951374626743,0.9035236196410784,72.2,87.8,1013.9999999999997,0.0,120,893.9999999999997,gamma_win,2.0,0,0,0,0.04196119717251016,-18002.75000000002
TRAIN,2025-04-24 09:59:00,2025-04-24 10:07:00,24270.75,24277.25,24250,7,14.347143500000001,15.010272471403246,5.647009390618702,0.7985219075906266,71.94999999999999,88.35,1066.0000000000005,0.0,120,946.0000000000005,gamma_win,8.0,0,0,0,0.004872456291203033,-17056.75000000002
TRAIN,2025-04-24 10:08:00,2025-04-24 10:10:00,24271.45,24275.5,24250,7,13.4283015,15.099694975566916,5.285354863186473,0.8001610760881401,67.05,87.75,1345.5000000000002,0.0,120,1225.5000000000002,gamma_win,2.0,0,0,0,0.0528628312508569,-15831.250000000018
TRAIN,2025-04-24 10:27:00,2025-04-24 10:48:00,24298.25,24273.8,24300,7,15.521117499999997,15.027727316024443,6.10908340572437,0.6401456464289432,72.25,45.6,-1732.25,0.0,120,-1852.25,max_drawdown,21.0,0,0,0,0.2095479509928079,-17683.50000000002
TRAIN,2025-04-25 09:30:00,2025-04-25 10:00:00,24303.8,24024.15,24300,6,15.294291000000001,18.905631800020824,6.019804910981416,0.9838196871623168,356.75,406.0,3201.25,7233.25,120,10314.5,vega_win,30.0,3,0,1,0.17635752042287253,-7369.000000000018
TRAIN,2025-04-25 10:04:00,2025-04-25 11:13:00,23961.0,23940.55,23950,6,18.725794,23.855478954928728,7.370438203590236,0.683788513282622,429.5,369.85,-3877.2499999999986,-4756.0,120,-8753.249999999998,max_drawdown,69.0,3,3,0,0.7647058823529321,-16122.250000000016
TRAIN,2025-04-28 09:39:00,2025-04-28 11:07:00,24221.65,24279.9,24200,3,16.750538,25.915895864224503,6.592981061624943,0.6803274725089439,255.3,225.0,-1969.5000000000007,-950.5000000000002,120,-3040.000000000001,theta_bleed,88.0,1,1,0,0.34759671746776666,-19162.25000000002
TRAIN,2025-04-29 09:30:00,2025-04-29 09:43:00,24395.6,24307.95,24400,2,15.058909000000002,19.915795790468284,5.92715898711632,0.92238675189974,171.55,189.25,1150.4999999999993,1253.0000000000002,120,2283.4999999999995,vega_win,13.0,1,0,0,0.285337088540748,-16878.75000000002
TRAIN,2025-04-29 09:53:00,2025-04-29 10:36:00,24336.9,24325.15,24350,2,16.0300635,23.936126371332428,6.309403618686471,0.8442870827295396,181.05,155.85,-1638.0000000000011,-1631.25,120,-3389.250000000001,max_drawdown,43.0,2,1,0,0.18299568249750223,-20268.00000000002
TRAIN,2025-05-05 09:36:00,2025-05-05 11:04:00,24426.6,24467.05,24450,3,14.99761,25.628622094363234,4.328214055031856,0.7041532240696294,275.65,244.9,-1998.7499999999982,-1857.2499999999995,120,-3975.9999999999977,theta_bleed,88.0,1,1,0,0.22607260726072054,-24244.000000000015
TRAIN,2025-05-06 09:49:00,2025-05-06 11:17:00,24441.45,24383.3,24450,2,10.106223,10.680472482735738,2.8260605493563524,0.6244716005239597,154.35000000000002,139.1,-991.2500000000018,239.00000000000057,120,-872.2500000000013,theta_bleed,88.0,1,1,0,0.10080917060012676,-25116.250000000015
TRAIN,2025-05-09 09:32:00,2025-05-09 11:00:00,24069.95,23995.7,24050,6,20.7026985,20.872481855319442,4.27068035623094,0.6439147936539912,521.8499999999999,504.34999999999997,-1137.4999999999964,-2882.0000000000023,120,-4139.499999999998,theta_bleed,88.0,6,6,0,0.4573058520426929,-29255.750000000015
TRAIN,2025-05-12 09:30:00,2025-05-12 09:53:00,24586.95,24654.65,24600,3,15.383227999999999,78.73000393159086,3.123251290651349,0.8930469543753937,284.79999999999995,318.5,2190.5000000000027,-92.5,120,1978.0000000000027,vega_win,23.0,1,0,0,0.794358135731798,-27277.75000000001
TRAIN,2025-05-12 09:54:00,2025-05-12 10:22:00,24673.95,24708.05,24650,3,17.632330500000002,78.6393685131034,3.6083908510582954,0.7583274795296948,328.45000000000005,360.7,2096.2499999999964,-60.0,120,1916.2499999999964,vega_win,28.0,1,1,0,0.43585471509496276,-25361.500000000015
TRAIN,2025-05-13 09:36:00,2025-05-13 12:00:00,24794.15,24711.45,24800,2,24.6364395,24.259330733612003,5.119202546524529,0.8285444047233312,382.29999999999995,381.85,-29.249999999995566,-670.2500000000016,120,-819.4999999999972,theta_bleed,144.0,7,6,0,0.17115486158255427,-26181.00000000001
TRAIN,2025-05-16 09:34:00,2025-05-16 11:02:00,25009.3,24983.15,25000,6,14.498881999999998,15.351968498752239,2.8983974914959507,0.8352033985098214,380.4,366.55,-900.2499999999977,0.0,120,-1020.2499999999977,theta_bleed,88.0,0,0,0,0.15475876614816989,-27201.250000000007
TRAIN,2025-05-22 09:51:00,2025-05-22 09:53:00,24564.2,24581.05,24550,7,21.6232545,20.96964284047368,4.147527748109541,0.89774346550163,108.35,120.30000000000001,776.7500000000011,0.0,120,656.7500000000011,vega_win,2.0,0,0,0,0.4493491794001127,-26544.500000000007
TRAIN,2025-05-22 10:01:00,2025-05-22 10:03:00,24607.0,24627.4,24600,7,22.088324,21.930913136905772,4.248182763918713,0.8020141458310721,108.69999999999999,133.25,1595.7500000000007,0.0,120,1475.7500000000007,gamma_win,2.0,0,0,0,0.02098247346334208,-25068.750000000007
TRAIN,2025-05-22 10:05:00,2025-05-22 10:15:00,24597.6,24607.6,24600,7,23.071497,22.272938334938075,4.460970946885242,0.8483785824341926,112.60000000000001,94.6,-1170.000000000001,0.0,120,-1290.000000000001,max_drawdown,10.0,0,0,0,0.016271620755921656,-26358.750000000007
TRAIN,2025-05-23 09:30:00,2025-05-23 10:55:00,24700.6,24893.65,24700,6,15.0871645,14.956069630513621,2.732921453179045,0.6504417451941776,390.25,431.0,2648.75,1526.5000000000032,120,4055.2500000000036,vega_win,85.0,5,2,0,0.30633919681380517,-22303.500000000004
TRAIN,2025-05-26 09:30:00,2025-05-26 10:36:00,25044.8,24916.15,25050,3,21.646414,25.407379941205733,3.879197858121057,0.7735424416287082,408.25,449.8,2700.750000000001,632.2500000000003,120,3213.0000000000014,vega_win,66.0,1,0,0,0.5426777048244501,-19090.500000000004
TRAIN,2025-05-29 09:34:00,2025-05-29 09:36:00,24803.5,24787.0,24800,7,17.058899500000003,23.466633714900176,2.8834903283411446,0.711479185018741,87.95,96.9,581.7500000000002,0.0,120,461.7500000000002,vega_win,2.0,0,0,0,0.12412360425863153,-18628.750000000004
TRAIN,2025-05-29 09:37:00,2025-05-29 09:55:00,24786.65,24795.55,24800,7,18.7346595,23.724121636545284,3.2472094730117465,0.7864784879408081,96.5,107.7,728.0000000000002,0.0,120,608.0000000000002,vega_win,18.0,0,0,0,0.09460632362058638,-18020.750000000004
TRAIN,2025-05-29 09:57:00,2025-05-29 10:19:00,24799.95,24790.9,24800,7,22.315766,23.907805014906135,4.024478886981727,0.7454831809796774,111.15,93.95,-1118.0000000000002,0.0,120,-1238.0000000000002,max_drawdown,22.0,0,0,0,0.1565047277469818,-19258.750000000004
TRAIN,2025-05-30 09:42:00,2025-05-30 11:42:00,24811.15,24755.6,24800,6,15.943696,17.531698458523223,2.64143844552161,0.6514805582855714,414.5,414.35,-9.749999999998522,820.7500000000007,120,691.0000000000022,theta_bleed,120.0,1,1,0,0.10283987915407769,-18567.75
TRAIN,2025-06-02 09:30:00,2025-06-02 10:39:00,24569.55,24626.7,24550,3,21.087172000000002,22.989121557511798,3.7578159049154207,0.8198373715409066,391.15,430.2,2538.250000000001,0.0,120,2418.250000000001,vega_win,69.0,0,0,0,0.5055746730901624,-16149.5
TRAIN,2025-06-06 10:06:00,2025-06-06 10:41:00,24801.2,24912.0,24800,6,13.046828,18.157495475767693,4.303719552466846,0.624557191280057,338.65,377.04999999999995,2495.9999999999986,2475.25,120,4851.249999999998,vega_win,35.0,3,1,0,0.253533726963699,-11298.250000000002
TRAIN,2025-06-06 10:42:00,2025-06-06 12:19:00,24920.4,24984.35,24900,6,14.557962,19.54449690611872,5.005055833228971,0.9898157492067362,380.1,378.25,-120.25000000000148,422.74999999999955,120,182.49999999999807,theta_bleed,97.0,2,1,0,0.5078465562336578,-11115.750000000004
TRAIN,2025-06-09 09:31:00,2025-06-09 10:59:00,25083.2,25128.95,25100,3,16.483367,20.68248646705323,5.898660491492766,0.6174450209424711,311.25,289.95000000000005,-1384.499999999997,5.0,120,-1499.499999999997,theta_bleed,88.0,1,0,0,0.23427847299224758,-12615.25
TRAIN,2025-06-10 09:58:00,2025-06-10 11:25:00,25129.6,25126.15,25150,2,14.003403500000001,13.54888713556923,4.747678263896918,0.7465783514258284,219.55,188.45,-2021.5000000000014,0.0,120,-2141.5000000000014,max_drawdown,87.0,0,0,0,0.019311168624322184,-14756.750000000002
TRAIN,2025-06-13 09:30:00,2025-06-13 10:58:00,24618.2,24675.2,24600,6,15.243616000000001,52.92064166596172,5.412395115841752,0.8472581787603791,394.3,377.7,-1079.0000000000014,1227.0000000000007,120,27.999999999999318,theta_bleed,88.0,1,0,0,0.41799754299754366,-14728.750000000002
TRAIN,2025-06-19 09:58:00,2025-06-19 10:03:00,24839.1,24824.85,24850,7,12.686284,13.189471605287384,4.22662240757401,0.8165880498388386,63.650000000000006,77.2,880.7499999999998,0.0,120,760.7499999999998,gamma_win,5.0,0,0,0,0.34257871064467044,-13968.000000000002
TRAIN,2025-06-19 10:05:00,2025-06-19 10:06:00,24825.95,24821.55,24850,7,12.534350499999999,13.276694984911893,4.156174535427727,0.8302766870744811,64.45,77.2,828.75,0.0,120,708.75,gamma_win,1.0,0,0,0,0.02400738688827724,-13259.250000000002
TRAIN,2025-06-19 10:10:00,2025-06-19 10:32:00,24829.2,24816.85,24850,7,12.277643000000001,13.310368947075869,4.037145505365288,0.8113320606619949,62.05,73.45,741.0000000000003,0.0,120,621.0000000000003,gamma_win,22.0,0,0,0,0.041916167664670656,-12638.250000000002
TRAIN,2025-06-20 09:32:00,2025-06-20 11:42:00,24821.95,25029.75,24800,6,12.6117175,21.9453016035271,4.454832415065205,0.7230612170271061,330.45000000000005,329.35,-71.50000000000148,-192.99999999999923,120,-384.5000000000007,theta_bleed,130.0,3,1,0,0.05957787870691891,-13022.750000000002
TRAIN,2025-06-23 09:30:00,2025-06-23 11:02:00,24910.8,24912.45,24900,3,15.341501000000001,21.192875015072516,5.717095002789425,0.9908477048930371,288.75,287.75,-65.0,367.5,120,182.5,theta_bleed,92.0,2,1,0,0.5218181818181856,-12840.250000000002
TRAIN,2025-06-24 09:30:00,2025-06-24 09:48:00,25199.75,25119.4,25200,2,14.651924999999999,41.71478776629289,5.398232358117229,0.9294197213682814,231.55,257.95,1715.9999999999986,0.0,120,1595.9999999999986,vega_win,18.0,0,0,0,0.5151585820895697,-11244.250000000004
TRAIN,2025-06-24 09:49:00,2025-06-24 11:17:00,25138.15,25258.8,25150,2,15.823520500000003,42.93379912292289,5.939982708500715,0.7111827958295279,248.45,248.14999999999998,-19.50000000000074,410.00000000000176,120,270.500000000001,theta_bleed,88.0,4,3,0,0.28998154052694175,-10973.750000000002
TRAIN,2025-06-27 09:36:00,2025-06-27 11:04:00,25568.4,25601.95,25550,6,12.2168715,17.033277556903254,4.377749941103149,0.6775047908240689,329.4,310.0,-1260.9999999999986,0.0,120,-1380.9999999999986,theta_bleed,88.0,0,0,0,0.08487420430433615,-12354.75
TRAIN,2025-07-15 09:54:00,2025-07-15 11:22:00,25098.4,25210.1,25100,2,11.015227,12.91698628339757,5.00875650162071,0.6548018091136303,172.85000000000002,172.1,-48.75000000000185,-1095.0,120,-1263.7500000000018,theta_bleed,88.0,2,0,0,0.1753491465307057,-13618.500000000002
TRAIN,2025-07-22 09:34:00,2025-07-22 11:02:00,25119.05,25082.15,25100,2,10.3738285,11.961148140101605,18.10669682354391,0.7738585322429198,165.35,156.25,-591.4999999999997,0.0,120,-711.4999999999997,theta_bleed,88.0,0,0,0,0.1466612870687909,-14330.000000000002
TRAIN,2025-07-28 09:30:00,2025-07-28 10:58:00,24802.9,24823.45,24800,3,12.093560499999999,15.586653760798267,22.74487575119035,0.8512156417461049,226.6,226.35,-16.25,923.2499999999998,120,786.9999999999998,theta_bleed,88.0,2,1,0,0.12531061412850258,-13543.000000000002
TRAIN,2025-07-29 09:58:00,2025-07-29 11:26:00,24706.25,24688.1,24700,2,12.982381000000002,14.722942905821373,25.01093197124666,0.6722366557629186,200.7,188.45,-796.25,476.25,120,-440.0,theta_bleed,88.0,1,1,0,0.13859416445624004,-13983.000000000002
TRAIN,2025-07-31 09:45:00,2025-07-31 10:31:00,24703.7,24674.75,24700,7,20.5100605,25.52187530142468,44.20282162001748,0.7768427508735487,103.65,84.15,-1267.5,0.0,120,-1387.5,max_drawdown,46.0,0,0,0,0.3540159411403885,-15370.500000000002
TRAIN,2025-08-01 09:33:00,2025-08-01 11:01:00,24734.7,24759.85,24750,6,11.37,13.96499039071285,19.40249137604897,0.6667176173356265,302.54999999999995,294.6,-516.7499999999956,0.0,120,-636.7499999999956,theta_bleed,88.0,0,0,0,0.1652173913043468,-16007.249999999998
TRAIN,2025-08-07 09:46:00,2025-08-07 10:18:00,24519.0,24484.45,24500,7,10.530000000000001,13.320061819692086,17.33414827266348,0.799401237937696,84.65,72.15,-812.5,0.0,120,-932.5,max_drawdown,32.0,0,0,0,0.244047619047612,-16939.75
TRAIN,2025-08-21 09:47:00,2025-08-21 11:04:00,25076.15,25115.85,25100,7,9.595,9.518753597002513,20.15390292648117,0.6296852234955227,78.95,67.0,-776.7500000000002,-1480.2499999999998,120,-2377.0,max_drawdown,77.0,1,1,0,0.14656964656964647,-19316.75
TRAIN,2025-08-25 09:51:00,2025-08-25 11:19:00,24944.55,24948.0,24950,3,9.190000000000001,11.877530959151205,19.421874156521017,0.7984765681024721,182.05,170.14999999999998,-773.5000000000023,0.0,120,-893.5000000000023,theta_bleed,88.0,0,0,0,0.34395178648300934,-20210.250000000004
TRAIN,2025-08-26 09:54:00,2025-08-26 11:22:00,24780.0,24809.25,24800,2,9.1,13.963477361581415,19.214153577306885,0.6963903761268518,151.60000000000002,134.3,-1124.5000000000007,0.0,120,-1244.5000000000007,theta_bleed,88.0,0,0,0,0.44724995106675003,-21454.750000000004
TRAIN,2025-08-28 09:40:00,2025-08-28 09:46:00,24574.7,24577.15,24550,7,13.155,19.037630426603936,28.573119674121234,0.7502977393843334,106.60000000000001,89.4,-1118.0000000000002,0.0,120,-1238.0000000000002,max_drawdown,6.0,0,0,0,0.3448182311448767,-22692.750000000004
VALID,2025-08-29 09:56:00,2025-08-29 11:24:00,24501.45,24541.75,24500,6,9.425,11.898709327231801,20.73264385503634,0.6945085255154968,208.15,189.4,-1218.75,281.25,120,-1057.5,theta_bleed,88.0,1,1,0,0.1402944660687178,-23750.250000000004
VALID,2025-09-01 09:31:00,2025-09-01 10:59:00,24530.45,24545.0,24550,3,10.280000000000001,15.846659118391237,22.687044130235467,0.6016285322879293,133.6,120.35,-861.25,0.0,120,-981.25,theta_bleed,88.0,0,0,0,0.325262595691664,-24731.500000000004
VALID,2025-09-02 09:43:00,2025-09-02 09:58:00,24684.8,24724.15,24700,2,9.094999999999999,10.481209402819843,19.978313924257726,0.7475859000617069,72.95,83.0,653.2499999999998,0.0,120,533.2499999999998,vega_win,15.0,0,0,0,0.2722385141740084,-24198.250000000004
VALID,2025-09-05 09:40:00,2025-09-05 10:11:00,24780.2,24713.5,24800,6,7.449999999999999,14.213401205540485,49.719691625984794,0.9140901966497257,165.6,191.10000000000002,1657.5000000000018,0.0,120,1537.5000000000018,vega_win,31.0,0,0,0,0.14612502464997215,-22660.75
VALID,2025-09-12 09:32:00,2025-09-12 11:00:00,25044.8,25083.75,25050,6,7.285,11.544197907811869,48.94067793153907,0.6058154514327195,164.7,158.45,-406.25,0.0,120,-526.25,theta_bleed,88.0,0,0,0,0.18861047835988956,-23187.0
VALID,2025-09-18 09:37:00,2025-09-18 11:05:00,25415.65,25433.45,25400,7,7.095,14.827793192908665,47.59887002288215,0.7840384257945215,183.65,172.1,-750.7500000000007,0.0,120,-870.7500000000007,theta_bleed,88.0,0,0,0,0.3955173194476339,-24057.75
VALID,2025-09-19 09:30:00,2025-09-19 09:37:00,25361.4,25329.4,25350,6,6.465,8.722664926215423,43.14971748365133,0.601569758602242,151.0,164.10000000000002,851.5000000000015,0.0,120,731.5000000000015,vega_win,7.0,0,0,0,0.3109898674980486,-23326.25
VALID,2025-11-07 09:49:00,2025-11-07 09:49:00,25389.8,25389.8,25400,6,8.515,26.008198395420106,49.59833379970346,0.844216664678993,194.3,194.3,0.0,0.0,120,-120.0,end_of_data,0.0,0,0,0,0.2538733953076603,-23446.25
TEST,2025-11-07 09:50:00,2025-11-07 11:18:00,25389.85,25415.45,25400,6,8.475,25.980049249478792,49.36030940234435,0.7717279682859849,193.35000000000002,186.4,-451.75000000000114,84.7500000000004,120,-487.00000000000074,theta_bleed,88.0,2,1,0,0.2895515592988867,-23933.25
TEST,2025-12-12 10:09:00,2025-12-12 11:37:00,25980.1,26014.45,26000,6,8.0159705,14.819452282405688,49.74314753719641,0.7111156128721255,183.7,181.25,-159.24999999999926,0.0,120,-279.24999999999926,theta_bleed,88.0,0,0,0,0.3470607771504752,-24212.5
TEST,2025-12-19 09:49:00,2025-12-19 11:17:00,25942.7,25953.5,25950,6,7.944585,17.002611762559308,49.276407325794516,0.6808231580218913,182.85000000000002,172.05,-702.0000000000007,0.0,120,-822.0000000000007,theta_bleed,88.0,0,0,0,0.4515785739624106,-25034.5
TEST,2025-12-26 09:30:00,2025-12-26 10:58:00,26124.35,26090.65,26100,6,6.256496500000002,9.538208123470396,38.23916890405468,0.6149887094804288,151.5,140.4,-721.4999999999997,0.0,120,-841.4999999999997,theta_bleed,88.0,0,0,0,0.0815370196813614,-25876.0
TEST,2026-01-01 09:43:00,2026-01-01 11:11:00,26185.55,26161.3,26200,7,6.767276999999999,10.729081612101869,41.578807886060346,0.6320204788604388,174.15,169.89999999999998,-276.2500000000018,300.74999999999983,120,-95.50000000000199,theta_bleed,88.0,1,1,0,0.23200598242661213,-25971.500000000004
TEST,2026-01-02 09:37:00,2026-01-02 11:05:00,26204.2,26258.3,26200,6,6.392922,8.931454717383847,39.13116050894095,0.6056117465827149,150.7,148.8,-123.49999999999852,-134.75000000000037,120,-378.24999999999886,theta_bleed,88.0,1,1,0,0.320449203447422,-26349.750000000004
TEST,2026-01-08 09:37:00,2026-01-08 11:20:00,26082.8,25983.05,26100,7,7.126616499999999,8.838271930700348,47.486160455414925,0.6736723214195615,182.39999999999998,198.7,1059.5000000000007,625.7500000000007,120,1565.2500000000014,vega_win,103.0,1,0,0,0.2812187812187766,-24784.500000000004
TEST,2026-01-16 09:48:00,2026-01-16 11:45:00,25741.6,25795.5,25750,6,9.3047355,12.285025376640329,48.68618773096555,0.7677666714121134,212.1,212.05,-3.2499999999988916,1536.0000000000002,120,1412.7500000000014,theta_bleed,117.0,3,2,0,0.22582697201017185,-23371.750000000004
TEST,2026-01-22 09:30:00,2026-01-22 11:12:00,25400.35,25205.45,25400,7,10.8076685,28.39958377657792,13.600773604784283,0.6759000622569177,269.9,294.6,1605.500000000003,-1018.2500000000007,120,467.2500000000023,vega_win,102.0,5,3,0,0.5659892548470034,-22904.5
TEST,2026-01-23 09:32:00,2026-01-23 11:00:00,25333.75,25279.7,25350,6,10.5117045,15.02452382032157,13.203781382545927,0.7125084172761064,235.55,212.3,-1511.25,-921.25,120,-2552.5,theta_bleed,88.0,1,1,0,0.14606422279057205,-25457.0
TEST,2026-01-27 09:46:00,2026-01-27 10:34:00,25125.1,25128.65,25150,2,23.5705065,24.83780979196122,30.720245634112658,0.7534990851570929,170.05,146.2,-1550.2500000000014,-2983.249999999999,120,-4653.5,max_drawdown,48.0,2,1,0,0.12187937256057199,-30110.5
TEST,2026-01-29 09:30:00,2026-01-29 11:11:00,25255.95,25256.85,25250,7,16.237757000000002,17.558421506289427,20.88443952552446,0.6939454993567672,402.04999999999995,401.95,-6.499999999997783,339.75000000000034,120,213.25000000000256,theta_bleed,101.0,1,1,0,0.2170488113658721,-29897.249999999996
TEST,2026-01-30 09:31:00,2026-01-30 10:59:00,25243.1,25302.05,25250,6,17.75026,28.567728190709403,22.913240079349183,0.6250351601688696,396.25,392.9,-217.75000000000148,-908.2500000000007,120,-1246.0000000000023,theta_bleed,88.0,1,1,0,0.31840988035507256,-31143.25
TEST,2026-02-02 10:12:00,2026-02-02 11:40:00,24833.1,24822.65,24850,3,21.8258385,21.245718541391504,28.38002984304297,0.9308475473255625,272.6,244.25,-1842.7500000000014,-3135.75,120,-5098.500000000002,theta_bleed,88.0,4,3,0,0.11063246524378367,-36241.75
TEST,2026-02-03 09:45:00,2026-02-03 10:46:00,25692.3,25799.55,25700,2,31.257324000000004,112.11578778429374,41.03098194415608,0.873706908170839,229.5,197.75,-2063.75,864.9999999999998,120,-1318.7500000000002,max_drawdown,61.0,4,3,0,0.5409452713945222,-37560.5
TEST,2026-02-06 09:34:00,2026-02-06 11:02:00,25563.6,25540.7,25550,6,10.398769999999999,12.266728762486448,13.05229634341151,0.6436913485431692,237.4,220.1,-1124.5000000000007,-1135.7499999999998,120,-2380.2500000000005,theta_bleed,88.0,1,1,0,0.217324290998766,-39940.75
TEST,2026-02-09 09:30:00,2026-02-09 10:58:00,25831.05,25860.3,25850,3,12.798937500000001,25.908735098036452,16.27176840612617,0.6996645877435532,168.05,160.60000000000002,-484.24999999999926,0.0,120,-604.2499999999993,theta_bleed,88.0,0,0,0,0.384106911912608,-40545.0
TEST,2026-02-12 09:53:00,2026-02-12 11:21:00,25861.9,25836.55,25850,7,8.985479999999999,12.712234044661155,11.18494146116514,0.6786122473200421,230.2,217.55,-822.2499999999985,0.0,120,-942.2499999999985,theta_bleed,88.0,0,0,0,0.0757689422355477,-41487.25
TEST,2026-02-13 09:30:00,2026-02-13 10:58:00,25566.1,25565.4,25550,6,9.3812725,33.895962133859136,11.715669443675147,0.612120862424542,215.15,205.3,-640.2499999999997,0.0,120,-760.2499999999997,theta_bleed,88.0,0,0,0,0.5601391650099318,-42247.5
TEST,2026-02-16 09:58:00,2026-02-16 11:33:00,25490.4,25528.3,25500,3,12.676226500000002,12.55407388898086,16.133955007154178,0.888586058539594,163.0,160.95,-133.25000000000074,537.9999999999993,120,284.7499999999986,theta_bleed,95.0,1,1,0,0.07208931419458181,-41962.75
